EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,19740425,    0,    0
128914,19740426,    0,    0
128914,19740427,    0,    0
128914,19740428,    0,    0
128914,19740429,   40,    0
128914,19740430,   40,    0
128914,19740501,    4,    0
128914,19740502,    0,    0
128914,19740503,    0,    0
128914,19740504,    4,    0
128914,19740505,   99,    0
128914,19740506,   69,    0
128914,19740507,    0,    0
128914,19740508,    0,    0
128914,19740509,    0,    0
128914,19740510,    0,    0
128914,19740511,    2,    0
128914,19740512,    0,    0
128914,19740513,   46,    0
128914,19740514,   17,    0
128914,19740515,    0,    0
128914,19740516,    0,    0
128914,19740517,    0,    0
128914,19740518,    0,    0
128914,19740519,    0,    0
128914,19740520,    0,    0
128914,19740521,   44,    0
128914,19740522,   45,    0
128914,19740523,   12,    0
128914,19740524,    0,    0
128914,19740525,    2,    0
128914,19740526,    1,    0
128914,19740527,    8,    0
128914,19740528,   25,    0
128914,19740529,    6,    0
128914,19740530,    0,    0
128914,19740531,   82,    0
128914,19740601,    8,    0
128914,19740602,   80,    0
128914,19740603,   24,    0
128914,19740604,    0,    0
128914,19740605,    0,    0
128914,19740606,   29,    0
128914,19740607,   42,    0
128914,19740608,   57,    0
128914,19740609,    3,    0
128914,19740610,   23,    0
128914,19740611,   57,    0
128914,19740612,   95,    0
128914,19740613,    0,    0
128914,19740614,    2,    0
128914,19740615,    0,    0
128914,19740616,    0,    0
128914,19740617,   13,    0
128914,19740618,  151,    0
128914,19740619,   11,    0
128914,19740620,    0,    0
128914,19740621,    0,    0
128914,19740622,    7,    0
128914,19740623,    0,    0
128914,19740624,    0,    0
128914,19740625,    0,    0
128914,19740626,   67,    0
128914,19740627,   10,    0
128914,19740628,    0,    0
128914,19740629,    0,    0
128914,19740630,   25,    0
128914,19740701,  123,    0
128914,19740702,    7,    0
128914,19740703,   20,    0
128914,19740704,   71,    0
128914,19740705,  109,    0
128914,19740706,   36,    0
128914,19740707,    0,    0
128914,19740708,    0,    0
128914,19740709,   21,    0
128914,19740710,   87,    0
128914,19740711,    6,    0
128914,19740712,    0,    0
128914,19740713,    0,    0
128914,19740714,    0,    0
128914,19740715,   15,    0
128914,19740716,   16,    0
128914,19740717,   60,    0
128914,19740718,    0,    0
128914,19740719,   37,    0
128914,19740720,    8,    0
128914,19740721,    0,    0
128914,19740722,    0,    0
128914,19740723,   26,    0
128914,19740724,    6,    0
128914,19740725,   12,    0
128914,19740726,   22,    0
128914,19740727,   12,    0
128914,19740728,    3,    0
128914,19740729,    0,    0
128914,19740730,   27,    0
128914,19740731,  126,    0
128914,19740801,    0,    0
128914,19740802,    0,    0
128914,19740803,    9,    0
128914,19740804,   38,    0
128914,19740805,    3,    0
128914,19740806,    0,    0
128914,19740807,    0,    0
128914,19740808,   13,    0
128914,19740809,   22,    0
128914,19740810,   17,    0
128914,19740811,    1,    0
128914,19740812,   64,    0
128914,19740813,    0,    0
128914,19740814,    0,    0
128914,19740815,    0,    0
128914,19740816,   84,    0
128914,19740817,   25,    0
128914,19740818,    0,    0
128914,19740819,    0,    0
128914,19740820,    0,    0
128914,19740821,    0,    0
128914,19740822,    0,    0
128914,19740823,    0,    0
128914,19740824,    0,    0
128914,19740825,    0,    0
128914,19740826,   27,    0
128914,19740827,    3,    0
128914,19740828,    0,    0
128914,19740829,    0,    0
128914,19740830,    0,    0
128914,19740831,    0,    0
128914,19740901,   13,    0
128914,19740902,    1,    0
128914,19740903,    0,    0
128914,19740904,   57,    0
128914,19740905,   26,    0
128914,19740906,   12,    0
128914,19740907,   16,    0
128914,19740908,    0,    0
128914,19740909,  179,    0
128914,19740910,    0,    0
128914,19740911,    0,    0
128914,19740912,   24,    0
128914,19740913,   12,    0
128914,19740914,    0,    0
128914,19740915,    0,    0
128914,19740916,    0,    0
128914,19740917,    3,    0
128914,19740918,   20,    0
128914,19740919,    0,    0
128914,19740920,    1,    0
128914,19740921,    0,    0
128914,19740922,    5,    0
128914,19740923,   30,    0
128914,19740924,   77,    0
128914,19740925,    0,    0
128914,19740926,    7,    0
128914,19740927,   81,    0
128914,19740928,    0,    0
128914,19740929,    6,    0
128914,19740930,    0,    0
128914,19741001,    0,    0
128914,19741002,    0,    0
128914,19741003,    0,    0
128914,19741004,   29,    0
128914,19741005,   33,    0
128914,19741006,   19,    0
128914,19741007,    8,    0
128914,19741008,    0,    0
128914,19741009,   44,    0
128914,19741010,    5,    0
128914,19741011,    0,    0
128914,19741012,   30,    0
128914,19741013,    2,    0
128914,19741014,   11,    0
128914,19741015,    0,    0
128914,19741016,    7,    0
128914,19741017,    0,    0
128914,19741018,   47,    0
128914,19741019,   47,    0
128914,19741020,   24,    0
128914,19741021,   24,    0
128914,19741022,  170,    0
128914,19741023,    3,    0
128914,19741024,    2,    0
128914,19741025,  189,    0
128914,19741026,   54,    0
128914,19741027,   87,    0
128914,19741028,   43,    0
128914,19741029,    0,    0
128914,19741030,   55,    0
128914,19741031,   17,    0
128914,19741101,  128,    0
128914,19741102,    2,    0
128914,19741103,    4,    0
128914,19741104,    0,    0
128914,19741105,    0,    0
128914,19741106,    0,    0
128914,19741107,    0,    0
128914,19741108,   12,    0
128914,19741109,   33,    0
128914,19741110,    2,    0
128914,19741111,   12,    0
128914,19741112,   15,    0
128914,19741113,    0,    0
128914,19741114,    1,    0
128914,19741115,   21,    0
128914,19741116,   27,    0
128914,19741117,   46,    0
128914,19741118,    4,    0
128914,19741119,   28,    0
128914,19741120,    0,    0
128914,19741121,    0,    0
128914,19741122,   84,    0
128914,19741123,    0,    0
128914,19741124,   68,    0
128914,19741125,  103,    0
128914,19741126,   21,    0
128914,19741127,   88,    0
128914,19741128,   43,    0
128914,19741129,   70,    0
128914,19741130,    1,    0
128914,19741201,   28,    0
128914,19741202,   23,    0
128914,19741203,    3,    0
128914,19741204,   66,    0
128914,19741205,   75,    0
128914,19741206,  166,    0
128914,19741207,  113,    0
128914,19741208,   52,    0
128914,19741209,   20,    0
128914,19741210,   33,    0
128914,19741211,   39,    0
128914,19741212,   75,    0
128914,19741213,    2,    0
128914,19741214,   25,    0
128914,19741215,   27,    0
128914,19741216,  108,    0
128914,19741217,   56,    0
128914,19741218,  156,    0
128914,19741219,    6,    0
128914,19741220,   12,    0
128914,19741221,    0,    0
128914,19741222,    0,    0
128914,19741223,    0,    0
128914,19741224,   48,    0
128914,19741225,  255,    0
128914,19741226,  132,    0
128914,19741227,   21,    0
128914,19741228,   70,    0
128914,19741229,  121,    0
128914,19741230,   24,    0
128914,19741231,   62,    0
128914,19750101,   25,    0
128914,19750102,    0,    0
128914,19750103,    5,    0
128914,19750104,    3,    0
128914,19750105,   33,    0
128914,19750106,  228,    0
128914,19750107,   34,    0
128914,19750108,    5,    0
128914,19750109,   14,    0
128914,19750110,   28,    0
128914,19750111,    9,    0
128914,19750112,    0,    0
128914,19750113,    2,    0
128914,19750114,    0,    0
128914,19750115,    0,    0
128914,19750116,   16,    0
128914,19750117,    7,    0
128914,19750118,    7,    0
128914,19750119,    1,    0
128914,19750120,    0,    0
128914,19750121,    6,    0
128914,19750122,   79,    0
128914,19750123,   25,    0
128914,19750124,    0,    0
128914,19750125,   35,    0
128914,19750126,    0,    0
128914,19750127,   82,    0
128914,19750128,   50,    0
128914,19750129,    6,    0
128914,19750130,   20,    0
128914,19750131,    4,    0
128914,19750201,    4,    0
128914,19750202,    0,    0
128914,19750203,    0,    0
128914,19750204,    0,    0
128914,19750205,    0,    0
128914,19750206,    0,    0
128914,19750207,    2,    0
128914,19750208,    0,    0
128914,19750209,    0,    0
128914,19750210,    0,    0
128914,19750211,    1,    0
128914,19750212,    7,    0
128914,19750213,   88,    0
128914,19750214,   20,    0
128914,19750215,    0,    0
128914,19750216,    0,    0
128914,19750217,   24,    0
128914,19750218,    0,    0
128914,19750219,    0,    0
128914,19750220,    0,    0
128914,19750221,    0,    0
128914,19750222,    0,    0
128914,19750223,    0,    0
128914,19750224,    0,    0
128914,19750225,    0,    0
128914,19750226,    0,    0
128914,19750227,    0,    0
128914,19750228,    0,    0
128914,19750301,    0,    0
128914,19750302,   10,    0
128914,19750303,    0,    0
128914,19750304,    0,    0
128914,19750305,    0,    0
128914,19750306,    6,    0
128914,19750307,  111,    0
128914,19750308,    0,    0
128914,19750309,    0,    0
128914,19750310,   26,    0
128914,19750311,   15,    0
128914,19750312,    0,    0
128914,19750313,    0,    0
128914,19750314,   57,    0
128914,19750315,   13,    0
128914,19750316,    6,    0
128914,19750317,   19,    0
128914,19750318,    2,    0
128914,19750319,    0,    0
128914,19750320,    0,    0
128914,19750321,    0,    0
128914,19750322,    0,    0
128914,19750323,    0,    0
128914,19750324,   34,    0
128914,19750325,   29,    0
128914,19750326,   55,    0
128914,19750327,  106,    0
128914,19750328,   73,    0
128914,19750329,   25,    0
128914,19750330,    0,    0
128914,19750331,    0,    0
128914,19750401,    8,    0
128914,19750402,   56,    0
128914,19750403,   41,    0
128914,19750404,    1,    0
128914,19750405,    0,    0
128914,19750406,  159,    0
128914,19750407,   13,    0
128914,19750408,   22,    0
128914,19750409,   70,    0
128914,19750410,    5,    0
128914,19750411,    0,    0
128914,19750412,   23,    0
128914,19750413,   55,    0
128914,19750414,  238,    0
128914,19750415,   22,    0
128914,19750416,    2,    0
128914,19750417,    0,    0
128914,19750418,    0,    0
128914,19750419,   26,    0
128914,19750420,    0,    0
128914,19750421,    0,    0
128914,19750422,    0,    0
128914,19750423,    0,    0
128914,19750424,    0,    0
128914,19750425,    0,    0
128914,19750426,    0,    0
128914,19750427,    5,    0
128914,19750428,    0,    0
128914,19750429,    0,    0
128914,19750430,   29,    0
128914,19750501,    0,    0
128914,19750502,   91,    0
128914,19750503,   15,    0
128914,19750504,    0,    0
128914,19750505,    0,    0
128914,19750506,    0,    0
128914,19750507,  181,    0
128914,19750508,   96,    0
128914,19750509,  129,    0
128914,19750510,    0,    0
128914,19750511,  115,    0
128914,19750512,   36,    0
128914,19750513,    0,    0
128914,19750514,    0,    0
128914,19750515,    0,    0
128914,19750516,    0,    0
128914,19750517,    0,    0
128914,19750518,   69,    0
128914,19750519,    0,    0
128914,19750520,    0,    0
128914,19750521,    0,    0
128914,19750522,    1,    0
128914,19750523,   18,    0
128914,19750524,    0,    0
128914,19750525,    0,    0
128914,19750526,    0,    0
128914,19750527,    0,    0
128914,19750528,    0,    0
128914,19750529,    0,    0
128914,19750530,    0,    0
128914,19750531,    1,    0
128914,19750601,   10,    0
128914,19750602,   11,    0
128914,19750603,   56,    0
128914,19750604,   14,    0
128914,19750605,    0,    0
128914,19750606,    0,    0
128914,19750607,    0,    0
128914,19750608,    0,    0
128914,19750609,    0,    0
128914,19750610,    0,    0
128914,19750611,    0,    0
128914,19750612,    0,    0
128914,19750613,    0,    0
128914,19750614,    0,    0
128914,19750615,   29,    0
128914,19750616,    3,    0
128914,19750617,    0,    0
128914,19750618,    0,    0
128914,19750619,    0,    0
128914,19750620,    0,    0
128914,19750621,   27,    0
128914,19750622,    0,    0
128914,19750623,    0,    0
128914,19750624,   36,    0
128914,19750625,    0,    0
128914,19750626,    0,    0
128914,19750627,    0,    0
128914,19750628,    0,    0
128914,19750629,    0,    0
128914,19750630,    3,    0
128914,19750701,    0,    0
128914,19750702,    0,    0
128914,19750703,    0,    0
128914,19750704,    0,    0
128914,19750705,    0,    0
128914,19750706,    0,    0
128914,19750707,    0,    0
128914,19750708,    0,    0
128914,19750709,  124,    0
128914,19750710,   13,    0
128914,19750711,    3,    0
128914,19750712,   26,    0
128914,19750713,    8,    0
128914,19750714,   11,    0
128914,19750715,    0,    0
128914,19750716,    0,    0
128914,19750717,   64,    0
128914,19750718,  301,    0
128914,19750719,    1,    0
128914,19750720,    0,    0
128914,19750721,   68,    0
128914,19750722,    0,    0
128914,19750723,  133,    0
128914,19750724,   69,    0
128914,19750725,   12,    0
128914,19750726,    0,    0
128914,19750727,    0,    0
128914,19750728,    0,    0
128914,19750729,    0,    0
128914,19750730,    0,    0
128914,19750731,    0,    0
128914,19750801,    0,    0
128914,19750802,    0,    0
128914,19750803,    0,    0
128914,19750804,    0,    0
128914,19750805,    0,    0
128914,19750806,    0,    0
128914,19750807,    0,    0
128914,19750808,    0,    0
128914,19750809,    0,    0
128914,19750810,    0,    0
128914,19750811,    0,    0
128914,19750812,    0,    0
128914,19750813,    0,    0
128914,19750814,    0,    0
128914,19750815,   48,    0
128914,19750816,  178,    0
128914,19750817,    0,    0
128914,19750818,   10,    0
128914,19750819,   32,    0
128914,19750820,   54,    0
128914,19750821,    8,    0
128914,19750822,   16,    0
128914,19750823,    0,    0
128914,19750824,    0,    0
128914,19750825,    0,    0
128914,19750826,    0,    0
128914,19750827,    0,    0
128914,19750828,    0,    0
128914,19750829,    0,    0
128914,19750830,    0,    0
128914,19750831,   88,    0
128914,19750901,    0,    0
128914,19750902,    0,    0
128914,19750903,    6,    0
128914,19750904,    0,    0
128914,19750905,    0,    0
128914,19750906,    0,    0
128914,19750907,    0,    0
128914,19750908,    0,    0
128914,19750909,   14,    0
128914,19750910,   30,    0
128914,19750911,   59,    0
128914,19750912,   12,    0
128914,19750913,   49,    0
